text,label
"Grabe! Thank you Bostanten! Di talaga ako nabibigo. Last time umorder ako ng watch, panregalo sa birthday. Mukhang mamahalin tingnan. Satisfied na satisfied ako, hindi nakakahiya ipanregalo. Ngayon naman ang binili ko ay wallet panregalo ulit. Para sa pasko naman. Super satisfied ako. Ty!",1
Napaka ganda! Nagustuhan ng kapatid ko. Thank you Napaka ganda! Nagustuhan ng kapatid ko. Thank you Napaka ganda! Nagustuhan ng kapatid ko. Thank you Napaka ganda! Nagustuhan ng kapatid ko. Thank you,1
"Ang bilis ng delivery, sng gaganda ng damit ang lambot ng tela, sakto sa size ng anak ko, thank you very much to seller, mura pero superb quality 5 star!",1
"Amazon keeps cancelling delivery  Love the product. Hate ordering it from Amazon. At least twice, Amazon has cancelled my order on the day it was scheduled to arrive. Why sell it if you can't safely deliver a liquid formula?    ",0
"Alam kong pangit yung pagkakapic but kita naman yung product. Hindi siya stable bag tulad sa picture sa shop, Malambot siya pero leather parin, All in all maganda parin siya pang awra and all. Dipende siguro sa magdadala and Actual pic is posted. It's a great bag for it's price naman",1
scamer ang pu* sa halagang 60 pesos nakikita ugali wag nyo naman sana pababain kredibilidad nyo maging patas sana kau aqua shoes inorder ko hindi baby shoes manipis pa sa mejas ung binigay nyo saklob ko sa mukha nyo to e,0
Fucking Scam.Dont buy this item.Kulang ng dalawang wrench ang shinip nila.,0
Cheaply made  Cheap plastic. Not worth the 03$. Tips over without 2 controllers. Doesn't fit with amazon basics rechargeable battery pack. Not worth the buy.    ,0
SOLID LEGIT NA 5 BLUETOOTH gumagana na lahat ng peripherals ko salamat ang bilis ng ship yeah!,1
helped as soon as i put it on  helped as soon as i put it on AMAZING    ,1
Love Vampire Books  Sounds good. Have not .had a chance to start    ,1
Amazing.  I lose hair like it's my job and my plumbing is not a fan. I have not had one issue with clogged drains since I bought this.    ,1
Great value!  They get the job done!    ,1
"great tripod for the price !!!  it's not a Gitzo but. 7 ft max height, Plus it is also a Monopod, about 6 ft. very well made. heavier than I would thought. Great head, all works very smooth. Also, handle on tripod and includes carry case. I have no regrets. VERY HAPPY with purchase.    ",1
"Mattress cover.  It covers the mattress, works just fine.    ",1
One Star  Does not been over to hold up my phone    ,0
Buy 1 take one nga pero ayaw naman gumana ng isa,0
"Great Net  This product was for my grandson who will be going into collecting and preserving butterflies and such. He liked the net very much, It is very well made.    ",1
sa march 2023 na mag-eexpire. di niyo man binenta ng 50% off man lang,0
This is unusable!  If I could give this 0 stars I would. None of the containers stay close! What good is that? Especially if you travel. This is the worst pill holder yet.    ,0
Dong buy  Breaks too easily not very durable    ,0
Thank you. Maganda ang packaging nakabuble wrap. Sana hindi sira mamaya ko pa itetesting. Salamat seller. Complete items received. Keep safe God bless!,1
One Star  Quit working within the first week.    ,0
Gas Hose connector broke apart  One of the Gas Hose Connector broke apart and fell off after less than 4 months of light use. Very disappointing!    ,0
"Stopped working after a week or use  The cable worked perfectly for roughly a week and a half. Now no signal is picked up on the monitor, regardless of monitor or pc/laptop.    ",0
Nakakadismaya hindi sya matibay nasira agad paglagay ko ng celphoneano pa nga ba iniexpect sa murang halaga,0
Ang bilis ng delivery. And malakas din ung ilaw thank you,1
Maganda lahat kahit di na sunod isang kulay ok narin ngustuhan prin ng asawa q salamat shoppe,1
Expectation vs. reality!d manlang nag inform!bracelet order mo dumating sau hikaw!kung my zero ratings un ilalagay ko!budol kayo,0
hndi tama yung size legit yung jogger kaso yung size not legit nakakadismaya,0
"Nice design and roomy... but... Casters FAIL!  Over time - we use daily as a figure skate bag... the wheels will rust (cosmetic), and the other pattern we have, the handle broke and wheel casters came off.... so have gone through 2 of these, one is still mostly functional but likely not much longer... would have expected better --- this has potential and would likely be good if you use only occasionally... but will not last for daily use (parking lot to ice rink, and back). And if you want to use the warranty - you must pay $40 handling charge, shipping costs, and hassle of evaluation forms and more! Rockland FAIL!    ",0
Mali binigay nyo yung order k may borda na nike pero check lang yung nakalagay haaaays d kasi tignan bago ipadala,0
"Like!  Easy to hang, but be careful not to tangle the wires. and remote works well?I like it!    ",1
"pink yung inorder ko black yung dumating, pero ok naman po siya.",0
"It's nothing more than a piece of fabric  I thought this would have some kind of lasting cooling technical fabric, but no such luck. I had to keep rewetting it. I could've just put a t-shirt on my dog and dumped water on him. I returned it.    ",0
Not worth $40  The product was faulty and seller offered refund and asked that I take down my previous bad review. It's been 2 weeks and I still haven't seen a refund. The diffuser worked fine for about a month (long enough to be out of the return policy) then stopped. Not worth the $40    ,0
Our receiver has been checked out and is fine.  There was too much base and adjusting it didn't help. Our receiver has been checked out and is fine.    ,0
"It is best if you Buy them all together  Greet stories,my kids love them a lot .I hope we can find another series like this one    ",1
Does not stay inflated!  Does not stay inflated overnight. You have to air it up multiple times in the middle of the night. There is only a 90 day warranty from the manufacturer so make sure you know it works after purchase.    ,0
Sulit ang paghihintay di naman maceado matagaL naexcite lang ako hihi thank you seller maganda cya at malambot ang tela,1
Good quality. Gumagana naman cia. Sana tumagal cia Follow up ko lang po. Ok naman cia mabilis mag full ang power bank if i charge kaso mabilis din mag low bat till 65 percent lang sa iphone 8+ ko. Pero ok na rin pang spare ko.,1
"Mabilis mlowbat di p tapos mkcharge nphone, not good sayang pera",0
"Faulty folding mechanism  So disappointed. second time riding, it broke!! Kids in tears because today was supposed to be day at park with scooters. Tried to fix with tools, but it's busted. Faulty folding mechanism I've already contacted amazon.    ",0
"They are larger than I imagined they would be.  These piping tips arrived timely and in great shape. Haven't had a chance to practice with them yet, but I'm looking forward to it.    ",1
Freshly baked  Lila does a great job putting Paris on your table.    ,1
Bakit ganun 2006 pa tapos ndi nagana.sayang.,0
Good price  It's a good phone for the price. Thanks.    ,1
Hoping na abutin ng taon ni regalo ko sa husband ko nagustuhan niya.,1
"Mabilis maship, nakabubble wrap ng manipis pero pero nagkaroon pa dn ng dent sa gilid ng box. Super ganda and pang gift quality talaga. Thank you.",1
"Constantly offline, phone app sucks.  The video quality is decent for the price. I do not like the phone app b/c there's a constant lag when you want to move the camera. It worked for a few months, and now it is constantly trying to connect/offline. I've tried reinstalling the app and camera, and it never works. Waste of money.    ",0
"recommended less than other test boosters  Took this for a week but felt like absolute crap on it. Upset stomach the entire time I was on it, felt queezy for the duration, and almost threw up twice at the gym while on this without other changes.    ",0
Nice Quality mukhang matibay sya worth it sa price na 198 grabe ang gandaaaaa with box and leather case pa thank you!,1
Ok naman siya worh free ponytails pa Wrong color lang bigay sakin. Black order ko green dumating.,0
"its useless  worse stylus ever. terrible accuracy, bad hold, disgusting quality, and battery life is weak. i returned it    ",0
Junk... No round about way to put it.  Something in the sink needs to be rust proof! Sturdy and not brake 3 months after use. I tried fixing it myself and it still gave out. Not a worth buying product.    ,0
Nakakatuwa ang mura ko lang sya nabili medyo natagalan nga lang dumating pero okay lang. Masarap naman sya kaso parang hindi dairy milk pero okay lang mura lng naman sya,1
Great Product  If you have multiple aquariums or hate running out - this bucket ROCKS. I cannot detect smell from the container when closed which is a must for me.    ,1
Hindi pala siya nagana Ng Walang tubig,0
Five Stars  Quality and fast shipping Thank You    ,1
Never received my items  I never received this product and was never refunded. Won't buy from this source again if I see that's the seller.    ,0
"Same sa isang blouse, maganda rin ang tela nito. Medyo maiksi lang sa akin but it doesn't matter to me at all. Super affordable pa nito",1
"Timer doesn't work. No sound.  Timer portion doesn't work. Watch does, seems durable but not helpful. Toddler just excited to wear a watch.    ",0
Hindi gumagana Ang na order ko tsaka parang balasubas lang na pinack,0
"Hindi talaga color white. Dirty white talaga ang color nito. Sayang. Maganda pa naman itsura yung color lang talaga. Mabilis naman dumating kahit overseas. Thank you, courier and shopee.",0
Solid packaging sa sobrang tagal dumating nayupi na. Pero ayos naman yung item gumagana kaso mas malakas pa fan ng system unit ko hehe,0
"Perfect size!  Not too big, not too small. Use it for my hair.    ",1
"Garbage  I utilized the ""buy again"" feature when purchasing these sheets. A few months ago I purchased sheets from this seller, they were high quality, 000 cotton, these new sheets are low budget, the seams of the pillows are both coming apart (before I put them in my pillow) and the fabric is a weird shiny cheap blend. Uncomfortable. Absolutely horrible.    ",0
"Ok naman yun nga lang di talaga nila naiiwasang ibahin yung kulay ng order mo gaya nung jogging pants na inorder ko dapat N. Blue yon ginawa nilang red, yung mga cargo short dapat green tapos naging gray. siguro color blind si seller kaya ganon ang akin lang naman is sana ayusin niyo trabaho nyo!",0
